Title,Authors,Link
A novel blue-light phototropic response is revealed in roots ofArabidopsis thalianain microgravity,"Joshua P Vandenbrink, Raul Herranz, F Javier Medina, Richard E Edelmann, John Z Kiss",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/
Light and gravity signals synergize in modulating plant development,"Joshua P Vandenbrink, John Z Kiss, Raul Herranz, F Javier Medina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4211383/
A novel blue-light phototropic response is revealed in roots ofArabidopsis thalianain microgravity,"Joshua P Vandenbrink, Raul Herranz, F Javier Medina, Richard E Edelmann, John Z Kiss",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/
Comparative transcriptomics indicate changes in cell wall organization and stress response in seedlings during spaceflight,"Christina M Johnson, Aswati Subramanian, Sivakumar Pattathil, Melanie J Correll, John Z Kiss",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5821596/
RNAseq Analysis of the Response ofArabidopsis thalianato Fractional Gravity Under Blue-Light Stimulation During Spaceflight,"Raúl Herranz, Joshua P Vandenbrink, Alicia Villacampa, Aránzazu Manzano, William L Poehlman, Frank Alex Feltus, John Z Kiss, Francisco Javier Medina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889863/
Comparison of Microgravity Analogs to Spaceflight in Studies of Plant Growth and Development,"John Z Kiss, Chris Wolverton, Sarah E Wyatt, Karl H Hasenstein, Jack JWA van Loon",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6908503/
The Importance of Earth Reference Controls in Spaceflight -Omics Research: Characterization of Nucleolin Mutants from the Seedling Growth Experiments,"Aránzazu Manzano, Alicia Villacampa, Julio Sáez-Vásquez, John Z Kiss, F Javier Medina, Raúl Herranz",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7607443/
Effects of altered gravity on growth and morphology inWolffia globosaimplications for bioregenerative life support systems and space-based agriculture,"Leone Ermes Romano, Jack J W A van Loon, Luigi Gennaro Izzo, Maurizio Iovane, Giovanna Aronne",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10764921/
Red Light Enhances Plant Adaptation to Spaceflight and Marsg-Levels,"Francisco-Javier Medina, Aránzazu Manzano, Raúl Herranz, John Z Kiss",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9605285/
EUK-134 ameliorates nNOSμ translocation and skeletal muscle fiber atrophy during short-term mechanical unloading,"John M Lawler, Mary Kunst, Jeff M Hord, Yang Lee, Kumar Joshi, Rachel E Botchlett, Angelo Ramirez, Daniel A Martinez",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3962621/
MnSOD Overexpression Reduces Fibrosis and Pro-Apoptotic Signaling in the Aging Mouse Heart,"Hyo-Bum Kwak, Yang Lee, Jong-Hee Kim, Holly Van Remmen, Arlan G Richardson, John M Lawler",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4462657/
Lifelong Wheel Running Exercise and Mild Caloric Restriction Attenuate Nuclear EndoG in the Aging Plantaris Muscle,"Jong-Hee Kim, Yang Lee, Hyo-Bum Kwak, John M Lawler",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026643/
Age-related alterations in the sarcolemmal environment are attenuated by lifelong caloric restriction and voluntary exercise,"Jeffrey M Hord, Rachel Botchlett, John M Lawler",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026642/
"The Impact of SRT2104 on Skeletal Muscle Mitochondrial Function, Redox Biology, and Loss of Muscle Mass in Hindlimb Unloaded Rats","Lauren T Wesolowski, Jessica L Simons, Pier L Semanchik, Mariam A Othman, Joo-Hyun Kim, John M Lawler, Khaled Y Kamal, Sarah H White-Springer",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10342025/
Bioreactor development for skeletal muscle hypertrophy and atrophy by manipulating uniaxial cyclic strain: proof of concept,"Khaled Y Kamal, Mariam Atef Othman, Joo-Hyun Kim, John M Lawler",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167039/
Microbial isolation and characterization from two flex lines from the urine processor assembly onboard the international space station,"Hang Ngoc Nguyen, G Marie Sharp, Sarah Stahl-Rommel, Yo-Ann Velez Justiniano, Christian L Castro, Mayra Nelman-Gonzalez, Aubrie O’Rourke, Michael D Lee, Jill Williamson, Chelsea McCool, Brian Crucian, Kenneth W Clark, Miten Jain, Sarah L Castro-Wallace",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10020673/
CAMDLES: CFD-DEM Simulation of Microbial Communities in Spaceflight and Artificial Microgravity,"Rocky An, Jessica Audrey Lee",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9144607/
Hardware Validation of the Advanced Plant Habitat on ISS: Canopy Photosynthesis in Reduced Gravity,"Oscar Monje, Jeffrey T Richards, John A Carver, Dinah I Dimapilis, Howard G Levine, Nicole F Dufour, Bryan G Onate",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314936/
Trimeric Structure of (+)-Pinoresinol-forming Dirigent Protein at 1.95 Å Resolution with Three Isolated Active Sites*,"Kye-Won Kim, Clyde A Smith, Michael D Daily, John R Cort, Laurence B Davin, Norman G Lewis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4340379/
"Reduced Arogenate Dehydratase Expression: Ramifications for Photosynthesis and Metabolism1,[OPEN]","Ricarda Höhner, Joaquim V Marques, Tetsuro Ito, Yoshiaki Amakura, Alan D Budgeon, Jr, Karl Weitz, Kim K Hixson, Laurence B Davin, Helmut Kirchhoff, Norman G Lewis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5933128/
New Insights Into Lignification via Network and Multi-Omics Analyses of Arogenate Dehydratase Knock-Out Mutants inArabidopsis thaliana,"Kim K Hixson, Joaquim V Marques, Jason P Wendler, Jason E McDermott, Karl K Weitz, Therese R Clauss, Matthew E Monroe, Ronald J Moore, Joseph Brown, Mary S Lipton, Callum J Bell, Ljiljana Paša-Tolić, Laurence B Davin, Norman G Lewis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8185232/
Functional Consequences of Radiation-Induced Oxidative Stress in Cultured Neural Stem Cells and the Brain Exposed to Charged Particle Irradiation,"Bertrand P Tseng, Erich Giedzinski, Atefeh Izadi, Tatiana Suarez, Mary L Lan, Katherine K Tran, Munjal M Acharya, Gregory A Nelson, Jacob Raber, Vipan K Parihar, Charles L Limoli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3936501/
The Last Mile in Beta-Cell Replacement Therapy for Type 1 Diabetes: Time to Grow Up,Lorenzo Piemonti,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11998595/
Network Analysis of Gene Transcriptions ofArabidopsis thalianain Spaceflight Microgravity,"Vidya Manian, Jairo Orozco, Harshini Gangapuram, Heeralal Janwa, Carlos Agrinsoni",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996555/
Detection of Genes inArabidopsis thalianaL. Responding to DNA Damage from Radiation and Other Stressors in Spaceflight,"Vidya Manian, Jairo Orozco-Sandoval, Victor Diaz-Martinez",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8234954/
"The effect of spaceflight on mouse olfactory bulb volume, neurogenesis, and cell death indicates the protective effect of novel environment","Sarah E Latchney, Phillip D Rivera, Xiao W Mao, Virginia L Ferguson, Ted A Bateman, Louis S Stodieck, Gregory A Nelson, Amelia J Eisch",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152162/
"Effects of low-dose rate γ-irradiation combined with simulated microgravity on markers of oxidative stress, DNA methylation potential, and remodeling in the mouse heart","John W Seawright, Yusra Samman, Vijayalakshmi Sridharan, Xiao Wen Mao, Maohua Cao, Preeti Singh, Stepan Melnyk, Igor Koturbash, Gregory A Nelson, Martin Hauer-Jensen, Marjan Boerma",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5498037/
Characterization of mouse ocular response to a 35-day spaceflight mission: Evidence of blood-retinal barrier disruption and ocular adaptations,"Xiao W Mao, Nina C Nishiyama, Stephanie D Byrum, Seta Stanbouly, Tamako Jones, Alyson Drew, Vijayalakshmi Sridharan, Marjan Boerma, Alan J Tackett, David Zawieja, Jeffrey S Willey, Michael Delp, Michael J Pecaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6547757/
Mice Exposed to Combined Chronic Low-Dose Irradiation and Modeled Microgravity Develop Long-Term Neurological Sequelae,"Eliah G Overbey, Amber M Paul, Willian A da Silveira, Candice GT Tahimic, Sigrid S Reinsch, Nathaniel Szewczyk, Seta Stanbouly, Charles Wang, Jonathan M Galazka, Xiao Wen Mao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6747492/
"Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina","Eliah G Overbey, Willian Abraham da Silveira, Seta Stanbouly, Nina C Nishiyama, Gina D Roque-Torres, Michael J Pecaut, David Carl Zawieja, Charles Wang, Jeffrey S Willey, Michael D Delp, Gary Hardiman, Xiao Wen Mao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/
Evaluating Ocular Response in the Retina and Optic Nerve Head after Single and Fractionated High-Energy Protons,"Xiao-Wen Mao, Seta Stanbouly, Tamako Jones, Gregory Nelson",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8400407/
Characterization of gene expression profiles in the mouse brain after 35 days of spaceflight mission,"Jacob M Holley, Seta Stanbouly, Michael J Pecaut, Jeffrey S Willey, Michael Delp, Xiao Wen Mao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9365836/
A multi-omics longitudinal study of the murine retinal response to chronic low-dose irradiation and simulated microgravity,"Prachi Kothiyal, Greg Eley, Hari Ilangovan, Katherine A Hoadley, S Robin Elgart, Xiao W Mao, Parastou Eslami",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9547011/
Evidence of Spaceflight-Induced Adverse Effects on Photoreceptors and Retinal Function in the Mouse Eye,"Xiaowen Mao, Seta Stanbouly, Jacob Holley, Michael Pecaut, James Crapo",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10138634/
Disturbances in human position sense during alterations in gravity: a parabolic flight experiment,"Bernhard M Weber, Michael Panzirsch, Benedikt Pleintinger, Martin Stelzer, Stella Arand, Christian Schöttler, Ralph Bayer, Annette Hagengruber, Uwe Proske",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12031868/
Routine omics collection is a golden opportunity for European human research in space and analog environments,"Henry Cope, Craig RG Willis, Matthew J MacKay, Lindsay A Rutter, Li Shean Toh, Philip M Williams, Raúl Herranz, Joseph Borg, Daniela Bezdan, Stefania Giacomello, Masafumi Muratani, Christopher E Mason, Timothy Etheridge, Nathaniel J Szewczyk",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9583032/
Spatial omics technologies at multimodal and single cell/subcellular level,"Jiwoon Park, Junbum Kim, Tyler Lewy, Charles M Rice, Olivier Elemento, André F Rendeiro, Christopher E Mason",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9746133/
Genomic characterization and radiation tolerance ofNaganishia kalamiisp. nov. andCystobasidium onofriisp. nov. from Mars 2020 mission assembly facilities,"Patrick Leo, Marcus de Melo Texeira, Atul M Chander, Nitin K Singh, Anna C Simpson, Andrey Yurkov, Fathi Karouia, Jason E Stajich, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10422843/
"Genome and clonal hematopoiesis stability contrasts with immune, cfDNA, mitochondrial, and telomere length changes during short duration spaceflight","J Sebastian Garcia-Medina, Karolina Sienkiewicz, S Anand Narayanan, Eliah G Overbey, Kirill Grigorev, Krista A Ryon, Marissa Burke, Jacqueline Proszynski, Braden Tierney, Caleb M Schmidt, Nuria Mencia-Trinchant, Remi Klotz, Veronica Ortiz, Jonathan Foox, Christopher Chin, Deena Najjar, Irina Matei, Irenaeus Chan, Carlos Cruchaga, Ashley Kleinman, JangKeun Kim, Alexander Lucaci, Conor Loy, Omary Mzava, Iwijn De Vlaminck, Anvita Singaraju, Lynn E Taylor, Julian C Schmidt, Michael A Schmidt, Kelly Blease, Juan Moreno, Andrew Boddicker, Junhua Zhao, Bryan Lajoie, Andrew Altomare, Semyon Kruglyak, Shawn Levy, Min Yu, Duane C Hassane, Susan M Bailey, Kelly Bolton, Jaime Mateus, Christopher E Mason",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022651/
Inspiration4 data access through the NASA Open Science Data Repository,"Lauren M Sanders, Kirill A Grigorev, Ryan T Scott, Amanda M Saravia-Butler, San-huei Lai Polo, Rachel Gilbert, Eliah G Overbey, JangKeun Kim, Christopher E Mason, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/
Molecular and physiological changes in the SpaceX Inspiration4 civilian crew,"Christopher W Jones, Eliah G Overbey, Jerome Lacombe, Adrian J Ecker, Cem Meydan, Krista Ryon, Braden Tierney, Namita Damle, Matthew MacKay, Evan E Afshin, Jonathan Foox, Jiwoon Park, Theodore M Nelson, Mir Suhail Mohamad, Syed Gufran Ahmad Byhaqui, Burhan Aslam, Ummer Akbar Tali, Liaqun Nisa, Priya V Menon, Chintan O Patel, Sharib A Khan, Doug J Ebert, Aaron Everson, Michael C Schubert, Nabila N Ali, Mallika S Sarma, JangKeun Kim, Nadia Houerbi, Kirill Grigorev, J Sebastian Garcia Medina, Alexander J Summers, Jian Gu, John A Altin, Ali Fattahi, Mohammad I Hirzallah, Jimmy H Wu, Alexander C Stahn, Afshin Beheshti, Remi Klotz, Veronica Ortiz, Min Yu, Laura Patras, Irina Matei, David Lyden, Ari Melnick, Neil Banerjee, Sean Mullane, Ashley S Kleinman, Michael Loesche, Anil S Menon, Dorit B Donoviel, Emmanuel Urquieta, Jaime Mateus, Ashot E Sargsyan, Mark Shelhamer, Frederic Zenhausern, Eric M Bershad, Mathias Basner, Christopher E Mason",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357997/
Telomeric RNA (TERRA) increases in response to spaceflight and high-altitude climbing,"Taghreed M Al-Turki, David G Maranon, Christopher B Nelson, Aidan M Lewis, Jared J Luxton, Lynn E Taylor, Noelia Altina, Fei Wu, Huixun Du, JangKeun Kim, Namita Damle, Eliah Overbey, Cem Meydan, Kirill Grigorev, Daniel A Winer, David Furman, Christopher E Mason, Susan M Bailey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167063/
Spatial multi-omics of human skin reveals KRAS and inflammatory responses to spaceflight,"Jiwoon Park, Eliah G Overbey, S Anand Narayanan, JangKeun Kim, Braden T Tierney, Namita Damle, Deena Najjar, Krista A Ryon, Jacqueline Proszynski, Ashley Kleinman, Jeremy Wain Hirschberg, Matthew MacKay, Evan E Afshin, Richard Granstein, Justin Gurvitch, Briana M Hudson, Aric Rininger, Sean Mullane, Sarah E Church, Cem Meydan, George Church, Afshin Beheshti, Jaime Mateus, Christopher E Mason",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166909/
Longitudinal multi-omics analysis of host microbiome architecture and immune responses during short-term spaceflight,"Braden T Tierney, JangKeun Kim, Eliah G Overbey, Krista A Ryon, Jonathan Foox, Maria A Sierra, Chandrima Bhattacharya, Namita Damle, Deena Najjar, Jiwoon Park, J Sebastian Garcia Medina, Nadia Houerbi, Cem Meydan, Jeremy Wain Hirschberg, Jake Qiu, Ashley S Kleinman, Gabriel A Al-Ghalith, Matthew MacKay, Evan E Afshin, Raja Dhir, Joseph Borg, Christine Gatt, Nicholas Brereton, Benjamin P Readhead, Semir Beyaz, Kasthuri J Venkateswaran, Kelly Wiseman, Juan Moreno, Andrew M Boddicker, Junhua Zhao, Bryan R Lajoie, Ryan T Scott, Andrew Altomare, Semyon Kruglyak, Shawn Levy, George M Church, Christopher E Mason",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11222149/
Spatiotemporal expression and control of haemoglobin in space,"Josef Borg, Conor Loy, JangKeun Kim, Alfred Buhagiar, Christopher Chin, Namita Damle, Iwijn De Vlaminck, Alex Felice, Tammy Liu, Irina Matei, Cem Meydan, Masafumi Muratani, Omary Mzava, Eliah Overbey, Krista A Ryon, Scott M Smith, Braden T Tierney, Guy Trudel, Sara R Zwart, Afshin Beheshti, Christopher E Mason, Joseph Borg",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/
"Single-cell multi-ome and immune profiles of the Inspiration4 crew reveal conserved, cell-type, and sex-specific responses to spaceflight","JangKeun Kim, Braden T Tierney, Eliah G Overbey, Ezequiel Dantas, Matias Fuentealba, Jiwoon Park, S Anand Narayanan, Fei Wu, Deena Najjar, Christopher R Chin, Cem Meydan, Conor Loy, Begum Mathyk, Remi Klotz, Veronica Ortiz, Khiem Nguyen, Krista A Ryon, Namita Damle, Nadia Houerbi, Laura I Patras, Nathan Schanzer, Gwyneth A Hutchinson, Jonathan Foox, Chandrima Bhattacharya, Matthew Mackay, Evan E Afshin, Jeremy Wain Hirschberg, Ashley S Kleinman, Julian C Schmidt, Caleb M Schmidt, Michael A Schmidt, Afshin Beheshti, Irina Matei, David Lyden, Sean Mullane, Amran Asadi, Joan S Lenz, Omary Mzava, Min Yu, Saravanan Ganesan, Iwijn De Vlaminck, Ari M Melnick, Darko Barisic, Daniel A Winer, Sara R Zwart, Brian E Crucian, Scott M Smith, Jaime Mateus, David Furman, Christopher E Mason",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166952/
Single-cell analysis identifies conserved features of immune dysfunction in simulated microgravity and spaceflight,"Fei Wu, Huixun Du, Eliah Overbey, JangKeun Kim, Priya Makhijani, Nicolas Martin, Chad A Lerner, Khiem Nguyen, Jordan Baechle, Taylor R Valentino, Matias Fuentealba, Juliet M Bartleson, Heather Halaweh, Shawn Winer, Cem Meydan, Francine Garrett-Bakelman, Nazish Sayed, Simon Melov, Masafumi Muratani, Akos A Gerencser, Herbert G Kasler, Afshin Beheshti, Christopher E Mason, David Furman, Daniel A Winer",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166937/
The Space Omics and Medical Atlas (SOMA) and international astronaut biobank,"Eliah G Overbey, JangKeun Kim, Braden T Tierney, Jiwoon Park, Nadia Houerbi, Alexander G Lucaci, Sebastian Garcia Medina, Namita Damle, Deena Najjar, Kirill Grigorev, Evan E Afshin, Krista A Ryon, Karolina Sienkiewicz, Laura Patras, Remi Klotz, Veronica Ortiz, Matthew MacKay, Annalise Schweickart, Christopher R Chin, Maria A Sierra, Matias F Valenzuela, Ezequiel Dantas, Theodore M Nelson, Egle Cekanaviciute, Gabriel Deards, Jonathan Foox, S Anand Narayanan, Caleb M Schmidt, Michael A Schmidt, Julian C Schmidt, Sean Mullane, Seth Stravers Tigchelaar, Steven Levitte, Craig Westover, Chandrima Bhattacharya, Serena Lucotti, Jeremy Wain Hirschberg, Jacqueline Proszynski, Marissa Burke, Ashley S Kleinman, Daniel J Butler, Conor Loy, Omary Mzava, Joan Lenz, Doru Paul, Christopher Mozsary, Lauren M Sanders, Lynn E Taylor, Chintan O Patel, Sharib A Khan, Mir Suhail Mohamad, Syed Gufran Ahmad Byhaqui, Burhan Aslam, Aaron S Gajadhar, Lucy Williamson, Purvi Tandel, Qiu Yang, Jessica Chu, Ryan W Benz, Asim Siddiqui, Daniel Hornburg, Kelly Blease, Juan Moreno, Andrew Boddicker, Junhua Zhao, Bryan Lajoie, Ryan T Scott, Rachel R Gilbert, San-huei Lai Polo, Andrew Altomare, Semyon Kruglyak, Shawn Levy, Ishara Ariyapala, Joanne Beer, Bingqing Zhang, Briana M Hudson, Aric Rininger, Sarah E Church, Afshin Beheshti, George M Church, Scott M Smith, Brian E Crucian, Sara R Zwart, Irina Matei, David C Lyden, Francine Garrett-Bakelman, Jan Krumsiek, Qiuying Chen, Dawson Miller, Joe Shuga, Stephen Williams, Corey Nemec, Guy Trudel, Martin Pelchat, Odette Laneuville, Iwijn De Vlaminck, Steven Gross, Kelly L Bolton, Susan M Bailey, Richard Granstein",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357981/
